images/002.Laysan_Albatross/Laysan_Albatross_0002_1027.jpg,a bird with a very long wing span and a long pointed beak.
images/002.Laysan_Albatross/Laysan_Albatross_0003_1033.jpg,the bird has webbed feet that are pale pink as well as skinny tarsus.
images/002.Laysan_Albatross/Laysan_Albatross_0082_524.jpg,"the large bird has a white neck, black body, and a long yellow beak curved downward."
images/002.Laysan_Albatross/Laysan_Albatross_0044_784.jpg,this bird is colored brown on its wings and back while its head and rump are all white.
images/002.Laysan_Albatross/Laysan_Albatross_0070_788.jpg,a large bird with white head and brown wing bars and a long narrow yellow beak that is hooked at the end.
images/002.Laysan_Albatross/Laysan_Albatross_0050_870.jpg,this is a black and white bird with a gray bill and orange in the outer rectrices
images/002.Laysan_Albatross/Laysan_Albatross_0071_792.jpg,the bird has a white head and rump with grey body and wings.
images/002.Laysan_Albatross/Laysan_Albatross_0053_543.jpg,this bird has a mostly white body with black around the wings and a tan bill.
images/002.Laysan_Albatross/Laysan_Albatross_0081_800.jpg,this bird has brown on its wings and back with white on its head and belly.
images/002.Laysan_Albatross/Laysan_Albatross_0001_545.jpg,a white bird with black tipped wings and a long grey beak.
images/002.Laysan_Albatross/Laysan_Albatross_0023_1059.jpg,"the bill amd the chest of the bird is white, while the secondary and primary wings are black."
images/002.Laysan_Albatross/Laysan_Albatross_0065_809.jpg,"the bird has a white breast and nape with black secondaries, and it has a tan bill."
images/002.Laysan_Albatross/Laysan_Albatross_0061_563.jpg,the head and rump of the bird is white while the wings and body of the bird are dark brown.
images/002.Laysan_Albatross/Laysan_Albatross_0085_564.jpg,this bird has brown wings and a white head with an orange beak.
images/002.Laysan_Albatross/Laysan_Albatross_0005_565.jpg,"a bird with a curved and hooked, large bill, black eyes, white breast and brown primaries and secondaries, and a large head."
images/002.Laysan_Albatross/Laysan_Albatross_0060_777.jpg,the large white bird has a long bill and long throat.
images/002.Laysan_Albatross/Laysan_Albatross_0055_570.jpg,"this peculiar looking bird has striking feathers that look more like fur with white tips and a very long, hooked beak."
images/002.Laysan_Albatross/Laysan_Albatross_0025_571.jpg,"a bird with a white body, medium brown wings and tail, and a medium long neck."
images/002.Laysan_Albatross/Laysan_Albatross_0080_821.jpg,this large bird has very large brown wings and a ling white torso that give it an elongated appearance.
images/002.Laysan_Albatross/Laysan_Albatross_0092_834.jpg,"this bire has a white body with yellow bill, it has black on top of its wings and body."
images/002.Laysan_Albatross/Laysan_Albatross_0013_910.jpg,"this bird has a bright white head, throat, breast and belly, dark grey wings and tail, and a long beak with a hooked upper beak, the area in front of the eye is black."
images/002.Laysan_Albatross/Laysan_Albatross_0091_602.jpg,"this seagull is black and white, with a slightly hooked beak."
images/002.Laysan_Albatross/Laysan_Albatross_0102_611.jpg,"this bird has a white crown, a white nape, a white throat, and its wings are dark brown."
images/002.Laysan_Albatross/Laysan_Albatross_0099_869.jpg,"this colorful bird has a white belly and breast, brown wings, and a small bird with white head and nape."
images/002.Laysan_Albatross/Laysan_Albatross_0017_614.jpg,"a bird with a very large, hooked bill with black tip and all white plumage across its body."
images/002.Laysan_Albatross/Laysan_Albatross_0047_619.jpg,"a bird with a white belly, and black and white wingbars with a black outer retrices"
images/002.Laysan_Albatross/Laysan_Albatross_0035_876.jpg,large winged water bird with a white body and yellow curved bill.
images/002.Laysan_Albatross/Laysan_Albatross_0098_621.jpg,"a bird with very fluffy feathers on its crown, chest belly and sides."
images/002.Laysan_Albatross/Laysan_Albatross_0088_883.jpg,"a close up of a bird face with a large downward curved yellow beak, the head and chest are white"
images/002.Laysan_Albatross/Laysan_Albatross_0034_628.jpg,"the medium sized bird has black wings and tails, white head and belly, and a yellow downward curved beak."
images/002.Laysan_Albatross/Laysan_Albatross_0104_630.jpg,bird with brown feathers and a white tail and head with a long orange beak
images/002.Laysan_Albatross/Laysan_Albatross_0058_637.jpg,the body of this bird is white but its wings and rump are dark brown.
images/002.Laysan_Albatross/Laysan_Albatross_0028_643.jpg,"a large bird with brown wings and back, and a white head and breast."
images/002.Laysan_Albatross/Laysan_Albatross_0033_658.jpg,"the bill is light orange, long, and curved at the end, the head, neck, throat, chest and belly are white and the wings are dark grey."
images/002.Laysan_Albatross/Laysan_Albatross_0075_668.jpg,"this is a large white bird with black along the lower tips of the wings, and a long pointed beak."
images/002.Laysan_Albatross/Laysan_Albatross_0076_671.jpg,large white bird with grey wings and a yellow beak
images/002.Laysan_Albatross/Laysan_Albatross_0096_673.jpg,"this larger bird is duck-like and has a black and white body on which the black is mostly from the beginning of the wings on back throughout hthe rest of his body because the breast, neck and throat are white with the exception of a brown cheeck patch and his bill is yellow and long."
images/002.Laysan_Albatross/Laysan_Albatross_0064_674.jpg,the bird is larger with white and black markings and a long curved beak.
images/002.Laysan_Albatross/Laysan_Albatross_0039_924.jpg,"this bird has a white belly and breast with brown, white, and black primary and secondaries."
images/002.Laysan_Albatross/Laysan_Albatross_0049_918.jpg,"a large water bird with a white body and wide brown wings, with a beak that hooks downward."
images/002.Laysan_Albatross/Laysan_Albatross_0012_696.jpg,"this is a bird, which is rather large and is white and black in color flying through the sky."
images/002.Laysan_Albatross/Laysan_Albatross_0056_500.jpg,"this bird has a white belly and head, and a brown back and long brown wings."
images/002.Laysan_Albatross/Laysan_Albatross_0037_699.jpg,this bird has a large wingspan and a beak that is curved downward.
images/002.Laysan_Albatross/Laysan_Albatross_0006_702.jpg,the bird has a white breast and belly as well as a curved bill.
images/002.Laysan_Albatross/Laysan_Albatross_0073_927.jpg,white and black bird with long downward curved beak and wide wingspan.
images/002.Laysan_Albatross/Laysan_Albatross_0042_801.jpg,this bill has a very distinctive billwith almost a clamp look at the tip. it starts orange and ends black. the cheek patch and eyebrow are gray and the neck and crown are white.
images/002.Laysan_Albatross/Laysan_Albatross_0004_930.jpg,the bird has a white body with a grey rump and a yellow bill.
images/002.Laysan_Albatross/Laysan_Albatross_0093_725.jpg,this medium size bird has black wings and tail and a white head with black eyes.
images/002.Laysan_Albatross/Laysan_Albatross_0068_726.jpg,"a larger bird with a long beak that curves downwards at the end, and a white head with smokey eyes."
images/002.Laysan_Albatross/Laysan_Albatross_0040_472.jpg,the impressive wingspan on this bird is brown and the body is white. the bill is long.
images/002.Laysan_Albatross/Laysan_Albatross_0100_735.jpg,"the large flying bird, with dark feathered wings outstretched, has a white body, and an orange beam with a dark colored pointed beak."
images/002.Laysan_Albatross/Laysan_Albatross_0021_737.jpg,"large bird with long orange beak, white body feathers and black wing feathers"
images/002.Laysan_Albatross/Laysan_Albatross_0029_482.jpg,"this bird has a white head and throat/neck with dark brown wings, back and black eyebrows."
images/002.Laysan_Albatross/Laysan_Albatross_0059_488.jpg,"this is a large, wide wing spanned, water fowl with a white breast, dark brown feathers and flecked white secondaries, the bill is light orange colored and the eye is dark."
images/002.Laysan_Albatross/Laysan_Albatross_0018_492.jpg,"this bird has a long beak, white face, brown wings and white legs."
images/002.Laysan_Albatross/Laysan_Albatross_0083_756.jpg,this bird has a white body and head with black feathers and a long pointy beak.
images/002.Laysan_Albatross/Laysan_Albatross_0094_1013.jpg,this brown and white bird has a large wingspan and an orange bill.
images/002.Laysan_Albatross/Laysan_Albatross_0103_504.jpg,"this is a rather large bird compared to most, all white in the body with very smooth feathers and also has dark gray colored wings at its sides."
images/002.Laysan_Albatross/Laysan_Albatross_0079_506.jpg,"this is a larger bird with a long yellowish grey bill that hooks at the end and is tipped with a greenish color; the crown and belly are white while the predominant covart and secondary color is black, the eye ring is also black."
images/002.Laysan_Albatross/Laysan_Albatross_0051_1020.jpg,a white bird with black feathers and a light beak.
images/003.Sooty_Albatross/Sooty_Albatross_0038_1065.jpg,"the bird has gray throat, breast, nape and wings, it has black beak and rectrices, the head and beak is proportion to its body size."
images/003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg,"this bird is flying over the water, he has a black underside and belly with pointed beak and grey back."
images/003.Sooty_Albatross/Sooty_Albatross_0001_1071.jpg,this is a grey bird with a black beak and a white eye.
images/003.Sooty_Albatross/Sooty_Albatross_0016_1075.jpg,"this is a medium sized bird with a large wingspan. he is white and grey, with a beak that's suitable for catching fish. he has a short tale."
images/003.Sooty_Albatross/Sooty_Albatross_0043_1076.jpg,this medium sized bird is a light and dark grey.
images/003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,the bird has a white eyering and a white breast and belly.
images/003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg,"a bird with downward curved bill, brown crown and white body."
images/003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,"this bird has a light gray belly and abdomen with a black neck, crest, nape, and wing."
images/003.Sooty_Albatross/Sooty_Albatross_0044_1105.jpg,"this bird has a gray round head and wings, a black cheek, and a black bill which curves upward."
images/003.Sooty_Albatross/Sooty_Albatross_0071_1116.jpg,this fat grey bird in flight has shiny white eyes and a curved bill.
images/003.Sooty_Albatross/Sooty_Albatross_0070_796346.jpg,"the large bird with flat bill grey crown and wings to the rump with a white grey nape belly, body and long nape."
images/003.Sooty_Albatross/Sooty_Albatross_0030_1122.jpg,this larger grey bird has a black head and beak.
images/003.Sooty_Albatross/Sooty_Albatross_0054_796347.jpg,the bird has a long wingspan that is about twice the length of its body length.
images/003.Sooty_Albatross/Sooty_Albatross_0033_1128.jpg,this bird has a white back with grey wings and a grey head.
images/003.Sooty_Albatross/Sooty_Albatross_0048_1130.jpg,an almost completely gray bird with medium sized beak.
images/003.Sooty_Albatross/Sooty_Albatross_0032_1149.jpg,"this is a very large bird with a wide wingspan, mostly black with grey wing tips and a large pale grey beak."
images/003.Sooty_Albatross/Sooty_Albatross_0034_1154.jpg,"this medium size bird has light color feathers, slightly darker around its eyes, and has a long thin beak with a short hook at the tip."
images/003.Sooty_Albatross/Sooty_Albatross_0055_1160.jpg,a bird with dark brown feathers that has a large torso and very large feet attached to it's tarsus.
images/003.Sooty_Albatross/Sooty_Albatross_0024_1161.jpg,a furry grey bird with white cheek patches and a pointed black bill.
images/003.Sooty_Albatross/Sooty_Albatross_0045_1162.jpg,"this bird has a brownish gray body, brown eyes with white rim around the top and a long black bill."
images/003.Sooty_Albatross/Sooty_Albatross_0073_1171.jpg,"a long, grey-brown bird with a round belly, and a dark brown face with white around its eyes, a downward-hooked black bill, and webbed feet."
images/003.Sooty_Albatross/Sooty_Albatross_0074_1221.jpg,this bird is mostly gray with a hooked bill.
images/003.Sooty_Albatross/Sooty_Albatross_0021_796339.jpg,this large gray bird with a round eye and blunt beak has wings outstretched and is flying.
images/003.Sooty_Albatross/Sooty_Albatross_0005_796342.jpg,"the bird has black feathers, white feet, and a long black beak."
images/003.Sooty_Albatross/Sooty_Albatross_0064_796343.jpg,this bird is jet black everywhere and has a medium sized beak.
images/003.Sooty_Albatross/Sooty_Albatross_0042_1210.jpg,"large bird with very large beak, white breast and grey wings."
images/003.Sooty_Albatross/Sooty_Albatross_0046_1211.jpg,"this gray bird has a white circle around its eyes. the bill is black and large, with an unusual shape."
images/003.Sooty_Albatross/Sooty_Albatross_0017_796349.jpg,the wings of the bird are light grey and the head and the tail are darker grey.
images/003.Sooty_Albatross/Sooty_Albatross_0049_796350.jpg,"bird with wide wing span, gray feathers and long slightly curved beak downward."
images/003.Sooty_Albatross/Sooty_Albatross_0050_796351.jpg,"the bird has a black bill, white eyering, and two large wingbars."
images/003.Sooty_Albatross/Sooty_Albatross_0075_796352.jpg,the bird has beak and head proportional to its body with its whole body covered in black.
images/003.Sooty_Albatross/Sooty_Albatross_0068_796353.jpg,this large bird is all gray with some white speckling on his back his tail is black and his beak is long with a hump on the end
images/003.Sooty_Albatross/Sooty_Albatross_0057_796354.jpg,this bird has a thick body with long extended wings and a rounded at the end beak.
images/003.Sooty_Albatross/Sooty_Albatross_0010_796355.jpg,this is a white bird with grey wings and a dark brown head.
images/003.Sooty_Albatross/Sooty_Albatross_0029_796357.jpg,"a black and gray bird with pointed wings, a pointed tail, and a long slender beak."
images/003.Sooty_Albatross/Sooty_Albatross_0069_796358.jpg,a large sized bird with brown tones in the wings and a large hooked bill
images/003.Sooty_Albatross/Sooty_Albatross_0020_796359.jpg,a long black billed bird with grayish brown back and white wingbars.
images/003.Sooty_Albatross/Sooty_Albatross_0058_796360.jpg,this is a grey bird with a black head and a pointy beak.
images/003.Sooty_Albatross/Sooty_Albatross_0025_796361.jpg,"all black seabird with a white eye ring, yellow strip on lower bill, and slightly down curved bill tip."
images/003.Sooty_Albatross/Sooty_Albatross_0041_796364.jpg,"the bird has black crown, throat and rectrices, remaining part of the body are covered in gray."
images/003.Sooty_Albatross/Sooty_Albatross_0076_796365.jpg,grey bird with thin white lines on the wings and the back that ombres from the neck to the beak changing from brown to black.
images/003.Sooty_Albatross/Sooty_Albatross_0004_796366.jpg,"this bird's coloration is varying shades of gray and has dark primaries, a dark crown and a long, slender bill."
images/003.Sooty_Albatross/Sooty_Albatross_0065_796367.jpg,the bird is dark grey with a long black beak and white eyering.
images/003.Sooty_Albatross/Sooty_Albatross_0072_796371.jpg,white bird with light grey feathers and head and a black beak with white circle around the eye.
